Tipo_dia	Modo	Paradero	Comuna	Media_hora	Subidas_Promedio
LABORAL	Metro	SAN MIGUEL	SAN MIGUEL	20:00:00	261
LABORAL	Metro	SAN MIGUEL	SAN MIGUEL	20:30:00	214
LABORAL	Metro	SAN MIGUEL	SAN MIGUEL	21:00:00	184
LABORAL	Metro	SAN MIGUEL	SAN MIGUEL	21:30:00	128
LABORAL	Metro	SAN MIGUEL	SAN MIGUEL	22:00:00	171
LABORAL	Metro	SAN MIGUEL	SAN MIGUEL	22:30:00	52
LABORAL	Metro	SAN MIGUEL	SAN MIGUEL	23:00:00	4
LABORAL	Metro	SAN PABLO	LO PRADO	5:30:00	25
LABORAL	Metro	SAN PABLO	LO PRADO	6:00:00	1540
LABORAL	Metro	SAN PABLO	LO PRADO	6:30:00	1895
LABORAL	Metro	SAN PABLO	LO PRADO	7:00:00	3087
LABORAL	Metro	SAN PABLO	LO PRADO	7:30:00	3112
LABORAL	Metro	SAN PABLO	LO PRADO	8:00:00	2582
LABORAL	Metro	SAN PABLO	LO PRADO	8:30:00	1687
LABORAL	Metro	SAN PABLO	LO PRADO	9:00:00	1267
LABORAL	Metro	SAN PABLO	LO PRADO	9:30:00	1037
LABORAL	Metro	SAN PABLO	LO PRADO	10:00:00	807
LABORAL	Metro	SAN PABLO	LO PRADO	10:30:00	721
LABORAL	Metro	SAN PABLO	LO PRADO	11:00:00	674
LABORAL	Metro	SAN PABLO	LO PRADO	11:30:00	565
LABORAL	Metro	SAN PABLO	LO PRADO	12:00:00	538
LABORAL	Metro	SAN PABLO	LO PRADO	12:30:00	569
LABORAL	Metro	SAN PABLO	LO PRADO	13:00:00	619
LABORAL	Metro	SAN PABLO	LO PRADO	13:30:00	601
LABORAL	Metro	SAN PABLO	LO PRADO	14:00:00	540
LABORAL	Metro	SAN PABLO	LO PRADO	14:30:00	469
LABORAL	Metro	SAN PABLO	LO PRADO	15:00:00	416
LABORAL	Metro	SAN PABLO	LO PRADO	15:30:00	442
LABORAL	Metro	SAN PABLO	LO PRADO	16:00:00	471
LABORAL	Metro	SAN PABLO	LO PRADO	16:30:00	501
LABORAL	Metro	SAN PABLO	LO PRADO	17:00:00	584
LABORAL	Metro	SAN PABLO	LO PRADO	17:30:00	794
LABORAL	Metro	SAN PABLO	LO PRADO	18:00:00	821
LABORAL	Metro	SAN PABLO	LO PRADO	18:30:00	691
LABORAL	Metro	SAN PABLO	LO PRADO	19:00:00	464
LABORAL	Metro	SAN PABLO	LO PRADO	19:30:00	295
LABORAL	Metro	SAN PABLO	LO PRADO	20:00:00	267
LABORAL	Metro	SAN PABLO	LO PRADO	20:30:00	236
LABORAL	Metro	SAN PABLO	LO PRADO	21:00:00	188
LABORAL	Metro	SAN PABLO	LO PRADO	21:30:00	122
LABORAL	Metro	SAN PABLO	LO PRADO	22:00:00	98
LABORAL	Metro	SAN PABLO	LO PRADO	22:30:00	49
LABORAL	Metro	SAN PABLO	LO PRADO	23:00:00	2
LABORAL	Metro	SAN RAMON	SAN RAMÓN	5:30:00	95
LABORAL	Metro	SAN RAMON	SAN RAMÓN	6:00:00	263
LABORAL	Metro	SAN RAMON	SAN RAMÓN	6:30:00	384
LABORAL	Metro	SAN RAMON	SAN RAMÓN	7:00:00	530
LABORAL	Metro	SAN RAMON	SAN RAMÓN	7:30:00	526
LABORAL	Metro	SAN RAMON	SAN RAMÓN	8:00:00	476
LABORAL	Metro	SAN RAMON	SAN RAMÓN	8:30:00	286
LABORAL	Metro	SAN RAMON	SAN RAMÓN	9:00:00	249
LABORAL	Metro	SAN RAMON	SAN RAMÓN	9:30:00	188
LABORAL	Metro	SAN RAMON	SAN RAMÓN	10:00:00	173
LABORAL	Metro	SAN RAMON	SAN RAMÓN	10:30:00	159
LABORAL	Metro	SAN RAMON	SAN RAMÓN	11:00:00	135
LABORAL	Metro	SAN RAMON	SAN RAMÓN	11:30:00	123
LABORAL	Metro	SAN RAMON	SAN RAMÓN	12:00:00	108
LABORAL	Metro	SAN RAMON	SAN RAMÓN	12:30:00	106
LABORAL	Metro	SAN RAMON	SAN RAMÓN	13:00:00	127
LABORAL	Metro	SAN RAMON	SAN RAMÓN	13:30:00	109
LABORAL	Metro	SAN RAMON	SAN RAMÓN	14:00:00	95
LABORAL	Metro	SAN RAMON	SAN RAMÓN	14:30:00	76
LABORAL	Metro	SAN RAMON	SAN RAMÓN	15:00:00	78
LABORAL	Metro	SAN RAMON	SAN RAMÓN	15:30:00	87
LABORAL	Metro	SAN RAMON	SAN RAMÓN	16:00:00	89
LABORAL	Metro	SAN RAMON	SAN RAMÓN	16:30:00	96
LABORAL	Metro	SAN RAMON	SAN RAMÓN	17:00:00	117
LABORAL	Metro	SAN RAMON	SAN RAMÓN	17:30:00	148
LABORAL	Metro	SAN RAMON	SAN RAMÓN	18:00:00	161
LABORAL	Metro	SAN RAMON	SAN RAMÓN	18:30:00	121
LABORAL	Metro	SAN RAMON	SAN RAMÓN	19:00:00	87
LABORAL	Metro	SAN RAMON	SAN RAMÓN	19:30:00	57
LABORAL	Metro	SAN RAMON	SAN RAMÓN	20:00:00	53
LABORAL	Metro	SAN RAMON	SAN RAMÓN	20:30:00	39
LABORAL	Metro	SAN RAMON	SAN RAMÓN	21:00:00	35
LABORAL	Metro	SAN RAMON	SAN RAMÓN	21:30:00	19
LABORAL	Metro	SAN RAMON	SAN RAMÓN	22:00:00	19
LABORAL	Metro	SAN RAMON	SAN RAMÓN	22:30:00	5
LABORAL	Metro	SANTA ANA	SANTIAGO	5:30:00	85
LABORAL	Metro	SANTA ANA	SANTIAGO	6:00:00	588
LABORAL	Metro	SANTA ANA	SANTIAGO	6:30:00	1013
LABORAL	Metro	SANTA ANA	SANTIAGO	7:00:00	1711
LABORAL	Metro	SANTA ANA	SANTIAGO	7:30:00	2043
LABORAL	Metro	SANTA ANA	SANTIAGO	8:00:00	1679
LABORAL	Metro	SANTA ANA	SANTIAGO	8:30:00	1190
LABORAL	Metro	SANTA ANA	SANTIAGO	9:00:00	951
LABORAL	Metro	SANTA ANA	SANTIAGO	9:30:00	826
LABORAL	Metro	SANTA ANA	SANTIAGO	10:00:00	658
LABORAL	Metro	SANTA ANA	SANTIAGO	10:30:00	612
LABORAL	Metro	SANTA ANA	SANTIAGO	11:00:00	594
LABORAL	Metro	SANTA ANA	SANTIAGO	11:30:00	598
LABORAL	Metro	SANTA ANA	SANTIAGO	12:00:00	608
LABORAL	Metro	SANTA ANA	SANTIAGO	12:30:00	752
LABORAL	Metro	SANTA ANA	SANTIAGO	13:00:00	821
LABORAL	Metro	SANTA ANA	SANTIAGO	13:30:00	844
LABORAL	Metro	SANTA ANA	SANTIAGO	14:00:00	1013
LABORAL	Metro	SANTA ANA	SANTIAGO	14:30:00	896
LABORAL	Metro	SANTA ANA	SANTIAGO	15:00:00	860
LABORAL	Metro	SANTA ANA	SANTIAGO	15:30:00	871
LABORAL	Metro	SANTA ANA	SANTIAGO	16:00:00	1253
LABORAL	Metro	SANTA ANA	SANTIAGO	16:30:00	1293
LABORAL	Metro	SANTA ANA	SANTIAGO	17:00:00	1976
LABORAL	Metro	SANTA ANA	SANTIAGO	17:30:00	2263
LABORAL	Metro	SANTA ANA	SANTIAGO	18:00:00	2914
LABORAL	Metro	SANTA ANA	SANTIAGO	18:30:00	2564
LABORAL	Metro	SANTA ANA	SANTIAGO	19:00:00	1845
LABORAL	Metro	SANTA ANA	SANTIAGO	19:30:00	1050
LABORAL	Metro	SANTA ANA	SANTIAGO	20:00:00	1397
LABORAL	Metro	SANTA ANA	SANTIAGO	20:30:00	713
LABORAL	Metro	SANTA ANA	SANTIAGO	21:00:00	583
LABORAL	Metro	SANTA ANA	SANTIAGO	21:30:00	431
LABORAL	Metro	SANTA ANA	SANTIAGO	22:00:00	382
LABORAL	Metro	SANTA ANA	SANTIAGO	22:30:00	237
LABORAL	Metro	SANTA ANA	SANTIAGO	23:00:00	4
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	5:30:00	38
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	6:00:00	168
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	6:30:00	378
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	7:00:00	676
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	7:30:00	737
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	8:00:00	712
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	8:30:00	553
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	9:00:00	464
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	9:30:00	363
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	10:00:00	308
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	10:30:00	290
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	11:00:00	300
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	11:30:00	294
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	12:00:00	319
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	12:30:00	310
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	13:00:00	361
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	13:30:00	476
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	14:00:00	442
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	14:30:00	382
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	15:00:00	424
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	15:30:00	477
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	16:00:00	488
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	16:30:00	894
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	17:00:00	668
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	17:30:00	689
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	18:00:00	900
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	18:30:00	753
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	19:00:00	580
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	19:30:00	370
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	20:00:00	403
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	20:30:00	318
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	21:00:00	366
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	21:30:00	299
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	22:00:00	285
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	22:30:00	207
LABORAL	Metro	SANTA ISABEL	PROVIDENCIA	23:00:00	3
LABORAL	Metro	SANTA JULIA	LA FLORIDA	5:30:00	63
LABORAL	Metro	SANTA JULIA	LA FLORIDA	6:00:00	169
LABORAL	Metro	SANTA JULIA	LA FLORIDA	6:30:00	267
LABORAL	Metro	SANTA JULIA	LA FLORIDA	7:00:00	314
LABORAL	Metro	SANTA JULIA	LA FLORIDA	7:30:00	293
LABORAL	Metro	SANTA JULIA	LA FLORIDA	8:00:00	294
LABORAL	Metro	SANTA JULIA	LA FLORIDA	8:30:00	212
LABORAL	Metro	SANTA JULIA	LA FLORIDA	9:00:00	175
LABORAL	Metro	SANTA JULIA	LA FLORIDA	9:30:00	123
LABORAL	Metro	SANTA JULIA	LA FLORIDA	10:00:00	112
LABORAL	Metro	SANTA JULIA	LA FLORIDA	10:30:00	92
LABORAL	Metro	SANTA JULIA	LA FLORIDA	11:00:00	80
LABORAL	Metro	SANTA JULIA	LA FLORIDA	11:30:00	71
LABORAL	Metro	SANTA JULIA	LA FLORIDA	12:00:00	73
LABORAL	Metro	SANTA JULIA	LA FLORIDA	12:30:00	70
LABORAL	Metro	SANTA JULIA	LA FLORIDA	13:00:00	88
LABORAL	Metro	SANTA JULIA	LA FLORIDA	13:30:00	64
LABORAL	Metro	SANTA JULIA	LA FLORIDA	14:00:00	64
LABORAL	Metro	SANTA JULIA	LA FLORIDA	14:30:00	59
LABORAL	Metro	SANTA JULIA	LA FLORIDA	15:00:00	56
LABORAL	Metro	SANTA JULIA	LA FLORIDA	15:30:00	64
LABORAL	Metro	SANTA JULIA	LA FLORIDA	16:00:00	78
LABORAL	Metro	SANTA JULIA	LA FLORIDA	16:30:00	81
LABORAL	Metro	SANTA JULIA	LA FLORIDA	17:00:00	82
LABORAL	Metro	SANTA JULIA	LA FLORIDA	17:30:00	97
LABORAL	Metro	SANTA JULIA	LA FLORIDA	18:00:00	105
LABORAL	Metro	SANTA JULIA	LA FLORIDA	18:30:00	84
LABORAL	Metro	SANTA JULIA	LA FLORIDA	19:00:00	69
LABORAL	Metro	SANTA JULIA	LA FLORIDA	19:30:00	49
LABORAL	Metro	SANTA JULIA	LA FLORIDA	20:00:00	51
LABORAL	Metro	SANTA JULIA	LA FLORIDA	20:30:00	29
LABORAL	Metro	SANTA JULIA	LA FLORIDA	21:00:00	35
LABORAL	Metro	SANTA JULIA	LA FLORIDA	21:30:00	17
LABORAL	Metro	SANTA JULIA	LA FLORIDA	22:00:00	19
LABORAL	Metro	SANTA JULIA	LA FLORIDA	22:30:00	8
LABORAL	Metro	SANTA LUCIA	SANTIAGO	5:30:00	108
LABORAL	Metro	SANTA LUCIA	SANTIAGO	6:00:00	622
LABORAL	Metro	SANTA LUCIA	SANTIAGO	6:30:00	957
LABORAL	Metro	SANTA LUCIA	SANTIAGO	7:00:00	1348
LABORAL	Metro	SANTA LUCIA	SANTIAGO	7:30:00	1728
LABORAL	Metro	SANTA LUCIA	SANTIAGO	8:00:00	1790
LABORAL	Metro	SANTA LUCIA	SANTIAGO	8:30:00	1497
LABORAL	Metro	SANTA LUCIA	SANTIAGO	9:00:00	1090
LABORAL	Metro	SANTA LUCIA	SANTIAGO	9:30:00	989
LABORAL	Metro	SANTA LUCIA	SANTIAGO	10:00:00	804
LABORAL	Metro	SANTA LUCIA	SANTIAGO	10:30:00	810
LABORAL	Metro	SANTA LUCIA	SANTIAGO	11:00:00	837
LABORAL	Metro	SANTA LUCIA	SANTIAGO	11:30:00	883
LABORAL	Metro	SANTA LUCIA	SANTIAGO	12:00:00	872
LABORAL	Metro	SANTA LUCIA	SANTIAGO	12:30:00	941
LABORAL	Metro	SANTA LUCIA	SANTIAGO	13:00:00	1070
LABORAL	Metro	SANTA LUCIA	SANTIAGO	13:30:00	976
LABORAL	Metro	SANTA LUCIA	SANTIAGO	14:00:00	1024
LABORAL	Metro	SANTA LUCIA	SANTIAGO	14:30:00	946
LABORAL	Metro	SANTA LUCIA	SANTIAGO	15:00:00	839
LABORAL	Metro	SANTA LUCIA	SANTIAGO	15:30:00	847
LABORAL	Metro	SANTA LUCIA	SANTIAGO	16:00:00	961
LABORAL	Metro	SANTA LUCIA	SANTIAGO	16:30:00	1096
LABORAL	Metro	SANTA LUCIA	SANTIAGO	17:00:00	1353
LABORAL	Metro	SANTA LUCIA	SANTIAGO	17:30:00	1470
LABORAL	Metro	SANTA LUCIA	SANTIAGO	18:00:00	1796
LABORAL	Metro	SANTA LUCIA	SANTIAGO	18:30:00	1312
LABORAL	Metro	SANTA LUCIA	SANTIAGO	19:00:00	975
LABORAL	Metro	SANTA LUCIA	SANTIAGO	19:30:00	603
LABORAL	Metro	SANTA LUCIA	SANTIAGO	20:00:00	547
LABORAL	Metro	SANTA LUCIA	SANTIAGO	20:30:00	394
LABORAL	Metro	SANTA LUCIA	SANTIAGO	21:00:00	412
LABORAL	Metro	SANTA LUCIA	SANTIAGO	21:30:00	336
LABORAL	Metro	SANTA LUCIA	SANTIAGO	22:00:00	276
LABORAL	Metro	SANTA LUCIA	SANTIAGO	22:30:00	114
LABORAL	Metro	SANTA LUCIA	SANTIAGO	23:00:00	8
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	5:30:00	237
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	6:00:00	931
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	6:30:00	1370
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	7:00:00	1790
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	7:30:00	1778
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	8:00:00	1679
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	8:30:00	1081
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	9:00:00	842
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	9:30:00	597
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	10:00:00	557
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	10:30:00	482
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	11:00:00	427
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	11:30:00	371
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	12:00:00	359
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	12:30:00	386
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	13:00:00	493
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	13:30:00	370
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	14:00:00	354
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	14:30:00	292
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	15:00:00	296
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	15:30:00	305
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	16:00:00	392
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	16:30:00	484
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	17:00:00	532
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	17:30:00	592
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	18:00:00	734
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	18:30:00	548
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	19:00:00	382
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	19:30:00	253
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	20:00:00	205
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	20:30:00	165
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	21:00:00	164
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	21:30:00	100
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	22:00:00	86
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	22:30:00	42
LABORAL	Metro	SANTA ROSA	SAN RAMÓN	23:00:00	2
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	5:30:00	32
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	6:00:00	235
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	6:30:00	395
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	7:00:00	625
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	7:30:00	570
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	8:00:00	501
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	8:30:00	351
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	9:00:00	261
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	9:30:00	219
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	10:00:00	206
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	10:30:00	171
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	11:00:00	151
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	11:30:00	142
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	12:00:00	134
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	12:30:00	167
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	13:00:00	227
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	13:30:00	224
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	14:00:00	176
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	14:30:00	178
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	15:00:00	160
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	15:30:00	169
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	16:00:00	250
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	16:30:00	189
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	17:00:00	238
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	17:30:00	234
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	18:00:00	267
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	18:30:00	210
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	19:00:00	156
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	19:30:00	107
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	20:00:00	91
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	20:30:00	69
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	21:00:00	60
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	21:30:00	41
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	22:00:00	33
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	22:30:00	22
LABORAL	Metro	SANTIAGO BUERAS	MAIPÚ	23:00:00	0
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	5:30:00	7
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	6:00:00	48
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	6:30:00	86
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	7:00:00	277
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	7:30:00	395
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	8:00:00	381
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	8:30:00	291
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	9:00:00	194
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	9:30:00	130
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	10:00:00	121
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	10:30:00	112
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	11:00:00	101
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	11:30:00	95
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	12:00:00	88
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	12:30:00	91
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	13:00:00	113
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	13:30:00	114
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	14:00:00	125
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	14:30:00	134
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	15:00:00	149
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	15:30:00	170
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	16:00:00	180
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	16:30:00	215
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	17:00:00	272
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	17:30:00	281
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	18:00:00	262
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	18:30:00	216
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	19:00:00	172
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	19:30:00	129
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	20:00:00	111
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	20:30:00	83
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	21:00:00	82
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	21:30:00	80
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	22:00:00	70
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	22:30:00	40
LABORAL	Metro	SIMON BOLIVAR	ÑUÑOA	23:00:00	1
LABORAL	Metro	TI-1-3-NS-110	INDEPENDENCIA	4:30:00	1
LABORAL	Metro	TI-1-3-NS-110	INDEPENDENCIA	6:00:00	1
LABORAL	Metro	TI-1-3-NS-110	INDEPENDENCIA	6:30:00	2
LABORAL	Metro	TI-1-3-NS-110	INDEPENDENCIA	7:00:00	3
LABORAL	Metro	TI-1-3-NS-110	INDEPENDENCIA	7:30:00	1
LABORAL	Metro	TI-1-3-NS-110	INDEPENDENCIA	8:00:00	2
LABORAL	Metro	TI-1-3-NS-110	INDEPENDENCIA	8:30:00	4
LABORAL	Metro	TI-1-3-NS-110	INDEPENDENCIA	9:00:00	5
LABORAL	Metro	TI-1-3-NS-110	INDEPENDENCIA	9:30:00	2
LABORAL	Metro	TI-1-3-NS-110	INDEPENDENCIA	10:00:00	4
LABORAL	Metro	TI-1-3-NS-110	INDEPENDENCIA	10:30:00	2
LABORAL	Metro	TI-1-3-NS-110	INDEPENDENCIA	11:00:00	3
LABORAL	Metro	TI-1-3-NS-110	INDEPENDENCIA	11:30:00	4
LABORAL	Metro	TI-1-3-NS-110	INDEPENDENCIA	12:00:00	2
LABORAL	Metro	TI-1-3-NS-110	INDEPENDENCIA	12:30:00	3
LABORAL	Metro	TI-1-3-NS-110	INDEPENDENCIA	13:00:00	2
LABORAL	Metro	TI-1-3-NS-110	INDEPENDENCIA	13:30:00	2
LABORAL	Metro	TI-1-3-NS-110	INDEPENDENCIA	14:00:00	1
LABORAL	Metro	TI-1-3-NS-110	INDEPENDENCIA	14:30:00	2
LABORAL	Metro	TI-1-3-NS-110	INDEPENDENCIA	15:00:00	1
LABORAL	Metro	TI-1-3-NS-110	INDEPENDENCIA	15:30:00	1
LABORAL	Metro	TI-1-3-NS-110	INDEPENDENCIA	16:00:00	3
LABORAL	Metro	TI-1-3-NS-110	INDEPENDENCIA	16:30:00	2
LABORAL	Metro	TI-1-3-NS-110	INDEPENDENCIA	17:00:00	3
LABORAL	Metro	TI-1-3-NS-110	INDEPENDENCIA	17:30:00	2
LABORAL	Metro	TI-1-3-NS-110	INDEPENDENCIA	18:00:00	1
LABORAL	Metro	TI-1-3-NS-110	INDEPENDENCIA	18:30:00	1
LABORAL	Metro	TI-1-3-NS-110	INDEPENDENCIA	19:00:00	0
LABORAL	Metro	TI-1-3-NS-110	INDEPENDENCIA	20:00:00	1
LABORAL	Metro	TI-1-3-NS-110	INDEPENDENCIA	20:30:00	0
LABORAL	Metro	TI-1-3-NS-110	INDEPENDENCIA	21:00:00	0
LABORAL	Metro	TI-1-3-NS-110	INDEPENDENCIA	22:30:00	0
LABORAL	Metro	TI-1-3-NS-110	INDEPENDENCIA	23:30:00	0
LABORAL	Metro	TI-1-3-NS-135	INDEPENDENCIA	0:00:00	0
LABORAL	Metro	TI-1-3-NS-135	INDEPENDENCIA	0:30:00	0
LABORAL	Metro	TI-1-3-NS-135	INDEPENDENCIA	5:00:00	2
LABORAL	Metro	TI-1-3-NS-135	INDEPENDENCIA	5:30:00	1
LABORAL	Metro	TI-1-3-NS-135	INDEPENDENCIA	6:00:00	4
LABORAL	Metro	TI-1-3-NS-135	INDEPENDENCIA	6:30:00	5
LABORAL	Metro	TI-1-3-NS-135	INDEPENDENCIA	7:00:00	5
LABORAL	Metro	TI-1-3-NS-135	INDEPENDENCIA	7:30:00	6
LABORAL	Metro	TI-1-3-NS-135	INDEPENDENCIA	8:00:00	3
LABORAL	Metro	TI-1-3-NS-135	INDEPENDENCIA	8:30:00	9
LABORAL	Metro	TI-1-3-NS-135	INDEPENDENCIA	9:00:00	7
LABORAL	Metro	TI-1-3-NS-135	INDEPENDENCIA	9:30:00	5
LABORAL	Metro	TI-1-3-NS-135	INDEPENDENCIA	10:00:00	5
